customer_id,age,gender,city,tenure_months,plan_type,ARPU,device_type,primary_site_id
5658,25,M,Bekasi,12,Unlimited Lite,48994,Android Mid,SITE_1080
5659,54,M,Bandung,15,Combo Sakti 50GB,100316,Android Low-End,SITE_0970
5660,68,F,Tangerang,7,Data Only 2GB,16247,Android Flagship,SITE_0201
5661,30,M,Surabaya,21,Data Only 2GB,14250,Android Low-End,SITE_0619
5662,30,F,Jakarta,68,Sakti 10GB,34922,Android Low-End,SITE_0601
5663,19,M,Yogyakarta,11,Unlimited Lite,51394,iOS Mid,SITE_1017
5664,47,M,Bekasi,3,Data Only 2GB,12033,Android Mid,SITE_0029
5665,38,F,Bandung,11,Data Only 2GB,17042,Android Mid,SITE_0065
5666,21,M,Jakarta,52,Combo Sakti 50GB,67535,iOS Mid,SITE_0862
5667,39,M,Bandung,56,OMG 30GB,59691,Android Mid,SITE_0453
5668,35,M,Bekasi,4,Combo Sakti 50GB,97030,Android Flagship,SITE_0761
5669,52,F,Medan,35,Data Only 2GB,19735,Android Mid,SITE_0350
5670,35,F,Yogyakarta,4,OMG 30GB,72953,Feature Phone,SITE_0789
5671,27,F,Depok,52,Unlimited Lite,44492,Android Mid,SITE_0788
5672,48,F,Bekasi,16,OMG 30GB,54148,iOS Mid,SITE_0771
5673,43,F,Depok,55,Unlimited Lite,50428,Android Mid,SITE_0592
5674,23,F,Jakarta,2,OMG 30GB,51085,iOS Mid,SITE_0163
5675,16,F,Medan,2,Data Only 2GB,15673,Android Low-End,SITE_1116
5676,52,M,Yogyakarta,66,OMG 30GB,52348,Feature Phone,SITE_1178
5677,37,M,Tangerang,36,Data Only 2GB,14002,iOS Mid,SITE_0796
5678,21,F,Depok,4,Combo Sakti 50GB,83820,Android Low-End,SITE_0111
5679,36,M,Jakarta,54,Unlimited Lite,29516,Android Mid,SITE_0366
5680,47,M,Bekasi,47,Combo Sakti 50GB,58935,Android Mid,SITE_0248
5681,50,F,Medan,19,Unlimited Lite,45726,Android Mid,SITE_0542
5682,30,M,Depok,5,Sakti 10GB,34901,Android Mid,SITE_0538
5683,20,F,Makassar,14,Data Only 2GB,14948,Android Low-End,SITE_0049
5684,61,F,Depok,20,OMG 30GB,59080,iOS Flagship,SITE_0965
5685,65,M,Yogyakarta,6,OMG 30GB,71473,Android Mid,SITE_1077
5686,63,F,Yogyakarta,47,Sakti 10GB,33707,Android Mid,SITE_1028
5687,21,F,Jakarta,44,Halo Postpaid,122296,Android Mid,SITE_1107
5688,40,M,Makassar,1,Combo Sakti 50GB,97675,Android Flagship,SITE_0430
5689,61,F,Bandung,1,OMG 30GB,42537,Android Low-End,SITE_1072
5690,55,F,Yogyakarta,14,Unlimited Lite,56219,Android Low-End,SITE_0272
5691,44,M,Medan,62,Sakti 10GB,28326,Android Mid,SITE_0043
5692,22,M,Jakarta,36,Data Only 2GB,15604,Android Flagship,SITE_0983
5693,55,M,Yogyakarta,77,OMG 30GB,65329,Android Mid,SITE_0503
5694,28,M,Bekasi,9,Sakti 10GB,34444,Android Low-End,SITE_0027
5695,53,M,Surabaya,83,Combo Sakti 50GB,103524,Feature Phone,SITE_0548
5696,33,F,Bandung,19,OMG 30GB,66187,Android Low-End,SITE_0204
5697,17,M,Depok,23,OMG 30GB,74092,Android Mid,SITE_0679
5698,23,F,Surabaya,7,Combo Sakti 50GB,39131,Android Low-End,SITE_0765
5699,26,M,Medan,15,Sakti 10GB,32478,Android Mid,SITE_0593
5700,48,M,Depok,34,Combo Sakti 50GB,108499,Android Mid,SITE_0762
5701,69,F,Bandung,11,Sakti 10GB,27009,Android Mid,SITE_0433
5702,53,F,Surabaya,2,Sakti 10GB,27901,Feature Phone,SITE_0044
5703,63,F,Bekasi,44,Halo Postpaid,110490,Android Mid,SITE_0339
5704,42,M,Surabaya,1,Halo Postpaid,133128,Android Mid,SITE_1087
5705,35,F,Yogyakarta,3,Sakti 10GB,33752,Android Low-End,SITE_0175
5706,27,M,Depok,25,Data Only 2GB,15987,Android Mid,SITE_0168
5707,58,M,Bandung,27,Sakti 10GB,33088,iOS Mid,SITE_0645
5708,46,M,Medan,20,Unlimited Lite,50153,Android Low-End,SITE_0865
5709,42,F,Makassar,2,Combo Sakti 50GB,86940,iOS Flagship,SITE_0355
5710,47,M,Bandung,36,OMG 30GB,65517,Android Mid,SITE_0977
5711,25,F,Jakarta,22,Combo Sakti 50GB,90652,Android Mid,SITE_1083
5712,18,F,Bekasi,27,Sakti 10GB,26486,Android Mid,SITE_0358
5713,60,F,Medan,1,Combo Sakti 50GB,73442,Android Flagship,SITE_0977
5714,42,M,Jakarta,3,Halo Postpaid,116113,Android Mid,SITE_0223
5715,50,M,Surabaya,31,Halo Postpaid,92003,Android Flagship,SITE_0577
5716,46,M,Makassar,28,Unlimited Lite,45904,Android Low-End,SITE_0101
5717,30,M,Jakarta,6,OMG 30GB,70539,Android Low-End,SITE_0151
5718,31,F,Tangerang,17,Sakti 10GB,27297,iOS Flagship,SITE_0178
5719,28,F,Depok,9,OMG 30GB,44017,Android Mid,SITE_0984
5720,64,F,Bekasi,24,Sakti 10GB,23307,Android Low-End,SITE_0087
5721,50,F,Bekasi,39,Data Only 2GB,15871,Android Low-End,SITE_0205
5722,67,F,Makassar,5,Unlimited Lite,42248,Android Low-End,SITE_0085
5723,26,M,Bekasi,26,Combo Sakti 50GB,72583,Android Low-End,SITE_1178
5724,36,F,Depok,14,Data Only 2GB,20408,Android Flagship,SITE_0618
5725,66,M,Jakarta,6,Halo Postpaid,107561,Android Mid,SITE_0673
5726,69,F,Bandung,13,Combo Sakti 50GB,68871,iOS Flagship,SITE_0493
5727,26,F,Tangerang,3,Data Only 2GB,12875,Android Flagship,SITE_1117
5728,45,F,Bekasi,26,Data Only 2GB,16237,Android Low-End,SITE_0605
5729,63,M,Semarang,152,Combo Sakti 50GB,89198,Android Low-End,SITE_0661
5730,68,F,Jakarta,32,Data Only 2GB,21591,Android Flagship,SITE_0654
5731,50,F,Surabaya,46,OMG 30GB,57372,Android Mid,SITE_0081
5732,37,F,Yogyakarta,7,OMG 30GB,55228,Android Mid,SITE_0723
5733,53,F,Yogyakarta,3,OMG 30GB,70621,iOS Flagship,SITE_0776
5734,46,M,Tangerang,1,OMG 30GB,48504,Android Low-End,SITE_0684
5735,29,M,Yogyakarta,32,OMG 30GB,69860,iOS Mid,SITE_0913
5736,39,F,Bekasi,42,Combo Sakti 50GB,91725,Android Low-End,SITE_0633
5737,65,F,Tangerang,6,Sakti 10GB,19779,iOS Mid,SITE_0012
5738,64,F,Surabaya,16,Halo Postpaid,112103,Android Mid,SITE_0204
5739,47,M,Bandung,22,Data Only 2GB,11270,Android Mid,SITE_0906
5740,51,M,Bandung,77,OMG 30GB,68453,Android Mid,SITE_0142
5741,47,M,Jakarta,59,Unlimited Lite,63162,Android Mid,SITE_0634
5742,30,M,Surabaya,1,Halo Postpaid,143023,Android Low-End,SITE_0505
5743,58,M,Yogyakarta,2,Combo Sakti 50GB,72834,Android Mid,SITE_0139
5744,50,M,Semarang,77,OMG 30GB,66995,Android Flagship,SITE_0962
5745,18,M,Depok,2,Sakti 10GB,34529,Android Mid,SITE_0516
5746,31,F,Makassar,21,OMG 30GB,76756,Android Low-End,SITE_0432
5747,20,M,Surabaya,2,Unlimited Lite,44361,Android Mid,SITE_0989
5748,36,F,Bekasi,27,Data Only 2GB,18527,iOS Flagship,SITE_0277
5749,25,F,Medan,5,Unlimited Lite,47196,Android Low-End,SITE_0997
5750,34,M,Surabaya,1,Data Only 2GB,15655,Android Low-End,SITE_0925
5751,40,F,Medan,8,Halo Postpaid,134991,iOS Flagship,SITE_1194
5752,19,F,Bekasi,19,Sakti 10GB,32649,Android Mid,SITE_0561
5753,44,M,Jakarta,19,Unlimited Lite,44737,Android Low-End,SITE_0295
5754,34,M,Tangerang,35,OMG 30GB,53155,Android Mid,SITE_0863
5755,58,M,Bekasi,2,OMG 30GB,70319,iOS Flagship,SITE_0156
5756,17,F,Bekasi,1,Sakti 10GB,25957,Android Low-End,SITE_0635
5757,25,M,Yogyakarta,31,OMG 30GB,62760,Android Flagship,SITE_1033
5758,58,M,Tangerang,75,Data Only 2GB,19263,iOS Mid,SITE_0118
5759,40,F,Depok,6,Data Only 2GB,14309,Feature Phone,SITE_0600
5760,35,M,Tangerang,4,Combo Sakti 50GB,54836,Feature Phone,SITE_0044
5761,63,F,Jakarta,11,Halo Postpaid,140894,iOS Flagship,SITE_0986
5762,34,M,Jakarta,30,Sakti 10GB,23741,Android Mid,SITE_0738
5763,38,F,Medan,35,Sakti 10GB,27570,Android Flagship,SITE_0833
5764,39,M,Surabaya,67,OMG 30GB,62220,Android Low-End,SITE_0083
5765,26,M,Bekasi,39,Halo Postpaid,90157,Android Flagship,SITE_1164
5766,61,M,Jakarta,1,Combo Sakti 50GB,107951,Android Mid,SITE_0266
5767,49,F,Medan,6,Sakti 10GB,25335,Feature Phone,SITE_1011
5768,43,M,Tangerang,11,Data Only 2GB,13744,Android Low-End,SITE_1004
5769,20,F,Surabaya,71,Sakti 10GB,34471,Android Low-End,SITE_1048
5770,20,F,Makassar,23,OMG 30GB,75776,iOS Flagship,SITE_0908
5771,66,F,Medan,135,Unlimited Lite,45676,Android Mid,SITE_0902
5772,36,M,Medan,10,Unlimited Lite,39474,Android Flagship,SITE_0349
5773,27,F,Makassar,62,Sakti 10GB,31174,Android Mid,SITE_0874
5774,65,F,Yogyakarta,29,OMG 30GB,60542,Android Low-End,SITE_0236
5775,19,M,Medan,53,Combo Sakti 50GB,73521,Android Mid,SITE_0925
5776,69,F,Tangerang,62,Data Only 2GB,15443,Android Mid,SITE_0494
5777,64,F,Bekasi,15,Combo Sakti 50GB,61602,iOS Mid,SITE_0864
5778,57,F,Bekasi,50,OMG 30GB,51032,iOS Flagship,SITE_1130
5779,35,M,Semarang,99,OMG 30GB,65585,Android Mid,SITE_0836
5780,53,F,Makassar,27,Sakti 10GB,24237,Android Low-End,SITE_0280
5781,40,M,Jakarta,8,Sakti 10GB,27848,Android Flagship,SITE_1053
5782,29,M,Jakarta,8,Sakti 10GB,40138,Android Flagship,SITE_1166
5783,26,M,Tangerang,34,Unlimited Lite,49403,Android Mid,SITE_0458
5784,47,M,Medan,10,Sakti 10GB,34879,Android Mid,SITE_1009
5785,26,F,Bandung,13,Combo Sakti 50GB,100021,Android Low-End,SITE_0291
5786,33,M,Semarang,18,Sakti 10GB,30686,Android Mid,SITE_0835
5787,42,M,Tangerang,59,Data Only 2GB,14405,iOS Mid,SITE_0524
5788,69,M,Tangerang,30,Halo Postpaid,114809,Android Mid,SITE_0335
5789,33,M,Bandung,9,Halo Postpaid,104748,Android Mid,SITE_0163
5790,38,F,Depok,4,Data Only 2GB,14935,Android Mid,SITE_0795
5791,26,F,Bandung,9,Data Only 2GB,15340,iOS Flagship,SITE_0311
5792,36,M,Bandung,10,Sakti 10GB,31396,Android Flagship,SITE_0760
5793,59,F,Medan,32,Halo Postpaid,101468,Android Mid,SITE_0908
5794,20,M,Surabaya,14,Data Only 2GB,11134,Android Low-End,SITE_0376
5795,38,F,Makassar,149,Sakti 10GB,28129,iOS Mid,SITE_0026
5796,56,F,Semarang,1,Combo Sakti 50GB,84302,Android Flagship,SITE_0275
5797,40,M,Yogyakarta,11,Sakti 10GB,31666,Android Mid,SITE_0863
5798,56,F,Yogyakarta,3,Sakti 10GB,28712,Android Mid,SITE_1033
5799,69,M,Surabaya,11,Data Only 2GB,19923,Android Mid,SITE_0020
5800,25,M,Yogyakarta,14,OMG 30GB,60489,Android Low-End,SITE_0792
5801,37,F,Surabaya,54,Sakti 10GB,30174,Android Low-End,SITE_1153
5802,34,F,Surabaya,14,Halo Postpaid,134106,Android Mid,SITE_0269
5803,16,M,Medan,1,Data Only 2GB,17444,Android Low-End,SITE_0501
5804,22,F,Bandung,75,Halo Postpaid,119832,Android Mid,SITE_0665
5805,19,F,Tangerang,4,Unlimited Lite,36119,Feature Phone,SITE_0072
5806,16,M,Semarang,36,OMG 30GB,59045,Android Mid,SITE_0323
5807,30,M,Jakarta,6,OMG 30GB,49010,Android Low-End,SITE_0603
5808,55,F,Surabaya,62,Sakti 10GB,29137,iOS Flagship,SITE_0936
5809,27,M,Depok,7,Sakti 10GB,27940,Android Mid,SITE_0531
5810,37,M,Bekasi,47,OMG 30GB,61007,Android Low-End,SITE_0074
5811,37,F,Makassar,13,Halo Postpaid,118335,Android Mid,SITE_0572
5812,65,F,Depok,15,Data Only 2GB,15357,Android Flagship,SITE_0293
5813,62,M,Surabaya,24,Sakti 10GB,41205,Android Mid,SITE_0974
5814,32,F,Makassar,17,Combo Sakti 50GB,123125,Android Mid,SITE_0677
5815,44,M,Makassar,10,Combo Sakti 50GB,67377,Android Low-End,SITE_0621
5816,61,M,Medan,7,Data Only 2GB,13753,Feature Phone,SITE_0585
5817,29,F,Medan,8,Halo Postpaid,125144,Android Mid,SITE_0817
5818,65,F,Surabaya,30,Combo Sakti 50GB,66122,Android Low-End,SITE_0919
5819,35,M,Bandung,3,OMG 30GB,49119,Android Flagship,SITE_0099
5820,65,F,Yogyakarta,20,Data Only 2GB,15866,Android Mid,SITE_0349
5821,63,F,Makassar,12,Sakti 10GB,30251,Android Low-End,SITE_0476
5822,48,M,Medan,11,OMG 30GB,65585,Android Low-End,SITE_0399
5823,58,M,Bandung,31,Halo Postpaid,90319,Android Low-End,SITE_0207
5824,30,M,Jakarta,17,Combo Sakti 50GB,104811,Android Low-End,SITE_0826
5825,27,F,Bandung,2,Sakti 10GB,25019,Android Mid,SITE_0834
5826,55,M,Jakarta,58,Combo Sakti 50GB,75029,Android Mid,SITE_1148
5827,69,M,Medan,55,Sakti 10GB,38661,Android Low-End,SITE_0045
5828,35,M,Medan,14,Sakti 10GB,37049,Android Low-End,SITE_0117
5829,45,M,Jakarta,1,OMG 30GB,67148,Android Mid,SITE_0314
5830,53,F,Depok,2,Sakti 10GB,33333,Feature Phone,SITE_0519
5831,18,M,Semarang,17,Unlimited Lite,32921,Android Mid,SITE_0245
5832,43,M,Jakarta,3,Unlimited Lite,44483,Android Low-End,SITE_0762
5833,41,F,Semarang,15,Halo Postpaid,123319,Android Flagship,SITE_0730
5834,45,M,Depok,6,Data Only 2GB,20231,iOS Mid,SITE_0702
5835,28,M,Makassar,39,Data Only 2GB,18823,Android Low-End,SITE_0120
5836,28,F,Yogyakarta,11,Combo Sakti 50GB,87220,Android Low-End,SITE_0578
5837,17,F,Semarang,12,Data Only 2GB,12369,Android Flagship,SITE_0426
5838,52,F,Bekasi,1,Unlimited Lite,38187,Android Mid,SITE_0597
5839,64,M,Tangerang,26,Sakti 10GB,31604,Android Low-End,SITE_0619
5840,53,M,Jakarta,36,Data Only 2GB,15233,Android Flagship,SITE_0505
5841,17,F,Makassar,8,Sakti 10GB,26730,Android Flagship,SITE_1121
5842,51,F,Surabaya,24,Unlimited Lite,44760,Android Flagship,SITE_0143
5843,69,M,Bekasi,25,Halo Postpaid,111313,Android Mid,SITE_0680
5844,41,M,Semarang,24,Unlimited Lite,32243,iOS Flagship,SITE_0236
5845,26,F,Jakarta,29,OMG 30GB,68411,Android Mid,SITE_0169
5846,23,M,Semarang,37,Data Only 2GB,12174,Android Mid,SITE_0834
5847,59,M,Yogyakarta,35,Unlimited Lite,50770,Android Mid,SITE_0910
5848,55,M,Semarang,21,OMG 30GB,52256,Android Flagship,SITE_0086
5849,58,F,Surabaya,68,Data Only 2GB,17062,Android Mid,SITE_0380
5850,37,F,Medan,37,OMG 30GB,59893,Android Mid,SITE_0312
5851,35,F,Makassar,54,OMG 30GB,69213,Android Mid,SITE_0579
5852,23,M,Jakarta,18,Data Only 2GB,19791,Android Mid,SITE_0568
5853,44,M,Tangerang,29,Combo Sakti 50GB,112519,Feature Phone,SITE_0684
5854,55,M,Depok,48,OMG 30GB,56646,Android Mid,SITE_0061
5855,41,F,Makassar,19,Sakti 10GB,26584,Android Low-End,SITE_0721
5856,45,F,Jakarta,50,OMG 30GB,55677,Android Mid,SITE_0860
5857,32,F,Bekasi,32,Halo Postpaid,137819,Android Low-End,SITE_0089
5858,35,M,Bekasi,34,Halo Postpaid,170182,Android Mid,SITE_0045
5859,67,F,Medan,63,Data Only 2GB,22750,Android Low-End,SITE_0935
5860,31,F,Medan,10,Data Only 2GB,14878,Android Mid,SITE_0077
5861,61,M,Jakarta,22,OMG 30GB,49102,iOS Flagship,SITE_0737
5862,58,M,Tangerang,8,Data Only 2GB,14607,Android Low-End,SITE_1169
5863,22,F,Bekasi,19,Sakti 10GB,28545,Android Flagship,SITE_0054
5864,31,F,Yogyakarta,15,Sakti 10GB,30170,Android Mid,SITE_0520
5865,60,M,Depok,15,Unlimited Lite,38584,Feature Phone,SITE_0913
5866,62,F,Surabaya,6,Data Only 2GB,11575,Android Low-End,SITE_1000
5867,63,F,Depok,24,OMG 30GB,73193,Android Mid,SITE_0245
5868,42,M,Medan,39,Data Only 2GB,17367,Android Mid,SITE_0151
5869,68,M,Bandung,8,Halo Postpaid,103763,Android Mid,SITE_0770
5870,38,M,Yogyakarta,4,Sakti 10GB,30384,Feature Phone,SITE_0304
5871,39,M,Medan,8,OMG 30GB,70701,iOS Flagship,SITE_0230
5872,24,M,Yogyakarta,34,Sakti 10GB,28750,Android Mid,SITE_1080
5873,50,M,Makassar,2,OMG 30GB,65911,Android Low-End,SITE_0923
5874,66,F,Depok,24,Sakti 10GB,32027,Android Low-End,SITE_1194
5875,35,F,Surabaya,42,Data Only 2GB,19086,Android Low-End,SITE_0932
5876,52,F,Depok,39,Halo Postpaid,122493,iOS Mid,SITE_1176
5877,57,M,Yogyakarta,106,Sakti 10GB,27091,iOS Flagship,SITE_0627
5878,32,M,Surabaya,38,Combo Sakti 50GB,88753,Android Low-End,SITE_1006
5879,62,M,Surabaya,4,Halo Postpaid,123905,Android Flagship,SITE_0670
5880,46,F,Jakarta,11,Combo Sakti 50GB,74208,Android Mid,SITE_0703
5881,23,M,Depok,6,Sakti 10GB,26356,Android Low-End,SITE_0667
5882,30,M,Jakarta,12,Sakti 10GB,28573,Android Low-End,SITE_0342
5883,46,F,Bandung,25,OMG 30GB,53774,Android Low-End,SITE_0850
5884,68,M,Bekasi,9,Sakti 10GB,31767,Feature Phone,SITE_0315
5885,45,F,Jakarta,4,Sakti 10GB,32169,Android Mid,SITE_0909
5886,61,M,Makassar,31,OMG 30GB,58179,Android Flagship,SITE_0613
5887,35,M,Surabaya,3,Combo Sakti 50GB,98928,Android Flagship,SITE_0114
5888,54,F,Tangerang,71,Sakti 10GB,34575,Android Mid,SITE_0272
5889,68,F,Surabaya,24,Halo Postpaid,149065,iOS Mid,SITE_0222
5890,27,M,Makassar,35,Combo Sakti 50GB,104868,iOS Mid,SITE_1193
5891,64,M,Medan,42,Unlimited Lite,32352,Android Low-End,SITE_1027
5892,32,F,Tangerang,25,OMG 30GB,63354,iOS Mid,SITE_0991
5893,57,F,Jakarta,30,OMG 30GB,38785,Android Low-End,SITE_0534
5894,45,F,Jakarta,38,OMG 30GB,63514,iOS Flagship,SITE_0243
5895,44,F,Yogyakarta,15,Combo Sakti 50GB,60285,Android Low-End,SITE_0695
5896,34,M,Bandung,1,OMG 30GB,78926,Android Flagship,SITE_0852
5897,61,M,Makassar,82,OMG 30GB,75312,Feature Phone,SITE_0510
5898,26,M,Bandung,7,Data Only 2GB,10713,Android Low-End,SITE_0438
5899,49,F,Depok,4,Sakti 10GB,35746,iOS Mid,SITE_0783
5900,65,M,Tangerang,61,Combo Sakti 50GB,93355,Android Mid,SITE_0274
5901,22,F,Yogyakarta,19,Data Only 2GB,16902,Android Mid,SITE_0276
5902,59,F,Surabaya,8,Unlimited Lite,43253,Android Flagship,SITE_0201
5903,49,F,Medan,65,Data Only 2GB,18166,iOS Mid,SITE_0888
5904,35,M,Bandung,47,Sakti 10GB,40623,Android Mid,SITE_0432
5905,65,M,Makassar,15,OMG 30GB,80567,iOS Mid,SITE_0538
5906,53,M,Semarang,76,Combo Sakti 50GB,90792,iOS Mid,SITE_0788
5907,39,M,Bandung,3,OMG 30GB,74259,iOS Flagship,SITE_0095
5908,25,F,Tangerang,67,OMG 30GB,70495,Android Mid,SITE_0424
5909,47,M,Bekasi,15,Sakti 10GB,31039,Android Mid,SITE_0796
5910,67,F,Bandung,15,Sakti 10GB,28485,Android Flagship,SITE_0480
5911,30,F,Yogyakarta,15,Data Only 2GB,11569,iOS Flagship,SITE_0259
5912,52,F,Semarang,14,OMG 30GB,54842,Android Low-End,SITE_0169
5913,35,M,Semarang,19,Data Only 2GB,13762,Android Mid,SITE_0812
5914,18,M,Semarang,128,Sakti 10GB,35902,Android Mid,SITE_1008
5915,52,M,Bekasi,1,OMG 30GB,55909,Android Flagship,SITE_0338
5916,55,M,Bandung,17,OMG 30GB,46804,Android Flagship,SITE_0549
5917,23,M,Bandung,9,Combo Sakti 50GB,100477,iOS Flagship,SITE_0498
5918,55,M,Bekasi,5,Combo Sakti 50GB,75747,Android Mid,SITE_0498
5919,59,F,Tangerang,63,Combo Sakti 50GB,118670,Android Mid,SITE_0863
5920,38,M,Semarang,12,OMG 30GB,46437,Feature Phone,SITE_0479
5921,55,M,Yogyakarta,19,Unlimited Lite,50283,iOS Mid,SITE_0574
5922,26,F,Bekasi,64,Unlimited Lite,38931,Android Mid,SITE_0704
5923,61,F,Semarang,16,Data Only 2GB,13625,Android Mid,SITE_0882
5924,23,F,Medan,9,Unlimited Lite,49074,Android Mid,SITE_0505
5925,44,M,Surabaya,3,Sakti 10GB,33082,Android Mid,SITE_0277
5926,45,F,Medan,22,OMG 30GB,59584,iOS Mid,SITE_1119
5927,25,F,Surabaya,59,Combo Sakti 50GB,75266,Android Low-End,SITE_0395
5928,54,F,Depok,3,OMG 30GB,57642,Android Mid,SITE_1176
5929,43,M,Depok,15,OMG 30GB,51123,Android Low-End,SITE_1039
5930,64,F,Tangerang,27,Sakti 10GB,31622,Android Low-End,SITE_1100
5931,51,M,Medan,3,Unlimited Lite,43658,Android Low-End,SITE_0617
5932,28,F,Semarang,2,OMG 30GB,71098,Android Mid,SITE_0673
5933,47,M,Medan,6,Combo Sakti 50GB,83741,Android Low-End,SITE_0285
5934,51,F,Medan,4,Sakti 10GB,34968,Android Flagship,SITE_0023
5935,52,F,Semarang,12,Combo Sakti 50GB,88818,Android Flagship,SITE_0621
5936,41,M,Bandung,13,Data Only 2GB,18055,Android Mid,SITE_0134
5937,37,F,Tangerang,15,OMG 30GB,72487,Android Low-End,SITE_0324
5938,19,M,Depok,17,Unlimited Lite,38027,Android Flagship,SITE_0904
5939,46,M,Jakarta,2,Sakti 10GB,31229,Feature Phone,SITE_0009
5940,33,M,Jakarta,27,Sakti 10GB,10470,Android Flagship,SITE_0455
5941,53,F,Jakarta,32,Combo Sakti 50GB,108526,Android Mid,SITE_0188
5942,39,M,Bandung,4,Data Only 2GB,15682,Android Mid,SITE_0148
5943,38,F,Tangerang,7,Sakti 10GB,29385,Android Flagship,SITE_0993
5944,37,F,Bekasi,8,OMG 30GB,66175,Android Flagship,SITE_0143
5945,17,F,Tangerang,13,OMG 30GB,48202,Android Mid,SITE_0841
5946,46,F,Semarang,13,Combo Sakti 50GB,125108,Android Mid,SITE_0404
5947,26,M,Depok,6,Combo Sakti 50GB,116292,Feature Phone,SITE_0986
5948,43,M,Yogyakarta,2,Combo Sakti 50GB,88461,Android Low-End,SITE_0542
5949,61,M,Tangerang,9,OMG 30GB,69072,Feature Phone,SITE_0280
5950,47,F,Semarang,37,Data Only 2GB,18115,Android Low-End,SITE_0545
5951,20,M,Bekasi,2,Data Only 2GB,17110,Android Low-End,SITE_0560
5952,53,M,Bekasi,11,Combo Sakti 50GB,77745,Android Flagship,SITE_0390
5953,25,F,Bandung,6,OMG 30GB,50205,Android Mid,SITE_1115
5954,55,M,Semarang,30,OMG 30GB,34862,Android Flagship,SITE_0231
5955,61,F,Bekasi,10,Halo Postpaid,109492,Android Flagship,SITE_0710
5956,39,M,Yogyakarta,13,Sakti 10GB,34535,Android Low-End,SITE_0942
5957,50,M,Bandung,60,Sakti 10GB,31235,Android Flagship,SITE_0130
5958,59,M,Bandung,23,Unlimited Lite,46729,Android Flagship,SITE_0858
5959,63,M,Makassar,42,Unlimited Lite,32755,iOS Mid,SITE_0516
5960,38,F,Depok,28,Unlimited Lite,34206,Android Flagship,SITE_0542
5961,32,M,Depok,78,Combo Sakti 50GB,68599,Android Mid,SITE_0440
5962,16,M,Makassar,21,Sakti 10GB,29183,iOS Mid,SITE_0860
5963,46,F,Depok,7,Combo Sakti 50GB,90878,Android Low-End,SITE_1194
5964,46,F,Depok,29,OMG 30GB,67142,Android Low-End,SITE_0081
5965,57,F,Medan,42,Combo Sakti 50GB,76975,Android Mid,SITE_1094
5966,57,F,Bekasi,83,Data Only 2GB,19356,Android Mid,SITE_0748
5967,68,F,Bekasi,24,OMG 30GB,66508,Android Flagship,SITE_0018
5968,49,M,Surabaya,42,Data Only 2GB,17303,Android Flagship,SITE_0087
5969,24,F,Yogyakarta,30,Combo Sakti 50GB,83025,Android Low-End,SITE_0785
5970,37,M,Semarang,36,Unlimited Lite,41267,Android Flagship,SITE_0466
5971,28,M,Surabaya,22,Combo Sakti 50GB,101013,Android Mid,SITE_1006
5972,40,M,Bandung,9,Halo Postpaid,93137,Android Flagship,SITE_0712
5973,63,M,Bandung,3,OMG 30GB,68328,Android Mid,SITE_0499
5974,33,M,Semarang,31,OMG 30GB,59205,Android Flagship,SITE_0595
5975,66,M,Bekasi,43,Halo Postpaid,123584,Android Flagship,SITE_0640
5976,27,M,Bandung,36,Halo Postpaid,143623,Android Mid,SITE_1018
5977,55,F,Depok,1,Sakti 10GB,36831,Android Mid,SITE_1109
5978,32,F,Semarang,2,OMG 30GB,60676,Android Mid,SITE_0899
5979,30,F,Yogyakarta,3,Sakti 10GB,44611,Android Flagship,SITE_0687
5980,57,F,Yogyakarta,42,Sakti 10GB,30139,Android Mid,SITE_1027
5981,30,M,Yogyakarta,23,Sakti 10GB,22061,Android Mid,SITE_0650
5982,30,F,Medan,22,Data Only 2GB,14136,Android Mid,SITE_1155
5983,54,M,Surabaya,6,Sakti 10GB,30801,Android Mid,SITE_0799
5984,28,M,Makassar,2,Unlimited Lite,44269,Feature Phone,SITE_0624
5985,32,M,Medan,39,Sakti 10GB,30045,Android Low-End,SITE_1029
5986,47,M,Medan,43,Data Only 2GB,12221,Android Mid,SITE_0070
5987,24,M,Semarang,7,Unlimited Lite,47096,Feature Phone,SITE_0718
5988,55,M,Tangerang,42,OMG 30GB,79737,Android Flagship,SITE_1164
5989,35,M,Jakarta,10,Combo Sakti 50GB,53372,Android Low-End,SITE_0666
5990,41,M,Semarang,41,OMG 30GB,57400,Android Low-End,SITE_0932
5991,42,M,Semarang,2,Data Only 2GB,21362,Android Mid,SITE_0500
5992,36,F,Surabaya,11,Combo Sakti 50GB,95257,Android Low-End,SITE_0518
5993,33,M,Bandung,36,Unlimited Lite,39071,Android Flagship,SITE_1106
5994,28,M,Medan,9,Unlimited Lite,35411,Android Flagship,SITE_0828
5995,31,F,Jakarta,1,Unlimited Lite,37633,iOS Flagship,SITE_0497
5996,24,F,Yogyakarta,4,OMG 30GB,55813,Android Low-End,SITE_1170
5997,27,M,Bandung,79,Sakti 10GB,32310,Android Low-End,SITE_0263
5998,59,F,Jakarta,23,Halo Postpaid,100423,Android Flagship,SITE_0463
5999,53,M,Jakarta,5,Data Only 2GB,17085,Android Low-End,SITE_0516
6000,34,M,Tangerang,26,OMG 30GB,59877,Android Mid,SITE_1054
6001,22,M,Medan,24,Unlimited Lite,65772,Android Low-End,SITE_0318
6002,50,F,Medan,13,Unlimited Lite,51604,Android Mid,SITE_0757
