customer_id,date,data_usage_gb,voice_minutes,sms_count,app_usage_social_hr,app_usage_gaming_hr
10920,7/1/2025,10.73,58,5,3.6,0.57
10921,7/1/2025,3.87,60,8,10.09,0.11
10922,7/1/2025,5.1,68,3,10.19,0.09
10923,7/1/2025,0.94,35,8,5.45,1.47
10924,7/1/2025,8.82,76,5,3.86,0.51
10925,7/1/2025,18.33,72,3,6.42,0.34
10926,7/1/2025,1.62,56,6,9.89,1.28
10927,7/1/2025,6.33,45,1,1.63,0.07
10928,7/1/2025,7.26,85,3,1.89,0.31
10929,7/1/2025,10.68,80,5,11.06,0.81
10930,7/1/2025,1.63,57,4,9.9,0.27
10931,7/1/2025,2.53,40,3,1.03,0.51
10932,7/1/2025,5.74,58,7,0.19,3.05
10933,7/1/2025,3.51,52,6,0.54,1.81
10934,7/1/2025,4.14,85,3,4.25,0.02
10935,7/1/2025,6.18,59,7,4.44,2.38
10936,7/1/2025,1.49,44,8,3.79,0.41
10937,7/1/2025,1.79,81,2,4.08,0.37
10938,7/1/2025,2.76,33,2,1.05,0.09
10939,7/1/2025,5.42,86,5,0,1.43
10940,7/1/2025,3.6,79,8,1.1,0.48
10941,7/1/2025,2.97,93,7,0.16,0.23
10942,7/1/2025,1.43,52,4,0.68,1.37
10943,7/1/2025,4.22,74,3,9.67,1.28
10944,7/1/2025,6.42,61,7,1.88,0.32
10945,7/1/2025,7.03,59,3,3.03,0.5
10946,7/1/2025,7.24,62,4,1.24,0.01
10947,7/1/2025,1,63,6,0,0.84
10948,7/1/2025,2.62,56,3,0.64,1.46
10949,7/1/2025,2.14,49,8,2.64,0.89
10950,7/1/2025,9.22,54,2,1.2,0.07
10951,7/1/2025,2.2,56,4,20.57,0.04
10952,7/1/2025,12.3,61,4,1,0.35
10953,7/1/2025,6.36,51,6,2.25,0.46
10954,7/1/2025,6.18,72,5,13.63,1.08
10955,7/1/2025,4.02,47,4,3.24,0.1
10956,7/1/2025,3.73,73,3,8.02,0.47
10957,7/1/2025,1.38,51,1,0.17,0.72
10958,7/1/2025,13.67,79,3,8.97,0.69
10959,7/1/2025,3.25,41,8,1.33,0.48
10960,7/1/2025,4.16,54,4,8.56,0.13
10961,7/1/2025,5.46,79,3,8.95,1.41
10962,7/1/2025,1.76,70,6,0.6,0.35
10963,7/1/2025,1.54,51,4,2.61,0.71
10964,7/1/2025,4.57,56,3,2.55,0.91
10965,7/1/2025,6.61,91,9,0.67,1.96
10966,7/1/2025,3.51,41,14,1.65,0.19
10967,7/1/2025,0.66,68,4,2.39,0.24
10968,7/1/2025,1.99,87,5,0.9,1.07
10969,7/1/2025,1.73,37,7,2.29,0.12
10970,7/1/2025,8.68,70,5,1.77,0.92
10971,7/1/2025,0.29,72,3,4.74,1.23
10972,7/1/2025,4.27,57,4,6.35,0.52
10973,7/1/2025,6.7,56,12,16.55,1.88
10974,7/1/2025,13.31,63,7,0.72,0.31
10975,7/1/2025,5.13,56,5,0.33,0.11
10976,7/1/2025,6.79,50,5,0.78,2.14
10977,7/1/2025,0.31,55,4,0.59,0.03
10978,7/1/2025,12.96,88,3,1.22,0.23
10979,7/1/2025,14.81,82,7,0.56,0.48
10980,7/1/2025,0.66,49,4,5.21,3.16
10981,7/1/2025,1.86,40,6,15.09,0.03
10982,7/1/2025,2.69,85,6,14.42,0.5
10983,7/1/2025,4.33,58,5,7.38,3.38
10984,7/1/2025,8.54,75,8,1.18,0.34
10985,7/1/2025,8.1,68,1,3.78,1.32
10986,7/1/2025,6.47,68,5,8.31,1.11
10987,7/1/2025,10.87,61,2,2.88,0.57
10988,7/1/2025,1.01,69,7,8.27,1
10989,7/1/2025,1.74,41,5,2.26,0.33
10990,7/1/2025,1.19,31,2,0.1,1.96
10991,7/1/2025,5.25,65,3,15.36,1.85
10992,7/1/2025,2.36,43,4,0.2,0.56
10993,7/1/2025,3.46,61,5,0.25,1.29
10994,7/1/2025,2.66,41,7,0.87,2.25
10995,7/1/2025,1.98,63,6,3.44,1.26
10996,7/1/2025,3.88,41,6,0.21,0.02
10997,7/1/2025,6.53,43,5,0.74,0.92
10998,7/1/2025,3.12,44,6,1.14,1.36
10999,7/1/2025,2.53,39,2,1.16,2.32
11000,7/1/2025,2.34,51,4,0.76,0.14
11001,7/1/2025,4.5,61,4,5.64,1.12
11002,7/1/2025,4.6,64,1,3.76,0.01
11003,7/1/2025,4.79,67,5,1.43,0.38
11004,7/1/2025,4.7,56,4,2.32,1.2
11005,7/1/2025,6.5,65,3,2.14,0.65
11006,7/1/2025,10.98,69,2,0.81,0.81
11007,7/1/2025,2.15,43,7,1.52,1.17
11008,7/1/2025,4.52,66,4,2.56,1.1
11009,7/1/2025,3.49,65,7,0.99,0.35
11010,7/1/2025,4.48,61,5,6.28,1.33
11011,7/1/2025,5.83,68,2,12.28,0.18
11012,7/1/2025,6.76,73,6,1.27,0.27
11013,7/1/2025,3.25,49,4,0.61,0.46
11014,7/1/2025,9.67,89,5,5.31,0.68
11015,7/1/2025,13.13,65,10,15.41,0.64
11016,7/1/2025,3.42,47,2,0.01,2.19
11017,7/1/2025,10.67,61,4,2.73,2.04
11018,7/1/2025,0.82,53,6,2.82,0.85
11019,7/1/2025,19.47,56,4,7.62,1.65
11020,7/1/2025,17.78,86,3,23.33,2.72
11021,7/1/2025,1.18,56,3,9.38,0.34
11022,7/1/2025,3.41,73,4,1.66,0.21
11023,7/1/2025,6.03,58,2,0.66,0.5
11024,7/1/2025,10.83,63,3,5.03,0.59
11025,7/1/2025,3.69,54,7,0.25,0.17
11026,7/1/2025,1.72,45,4,2.23,0.43
11027,7/1/2025,3.48,63,8,5.01,2.67
11028,7/1/2025,5.39,62,6,3.06,2.84
11029,7/1/2025,1.69,42,5,0.32,0.3
11030,7/1/2025,5.7,65,1,5.02,2.54
11031,7/1/2025,1.2,62,5,3.39,0.21
11032,7/1/2025,4.64,56,2,7.13,1.12
11033,7/1/2025,2.77,52,6,4.06,0.36
11034,7/1/2025,2.09,78,10,3.36,1.07
11035,7/1/2025,3.62,45,4,0.73,1.09
11036,7/1/2025,9.76,47,7,0.1,1.72
11037,7/1/2025,7.98,85,1,32.16,0.07
11038,7/1/2025,2.23,50,4,0.19,0.94
11039,7/1/2025,5.22,94,2,0.1,0.29
11040,7/1/2025,0.69,60,6,0.03,3.75
11041,7/1/2025,7.36,58,5,4.11,2.53
11042,7/1/2025,1.08,78,5,12.16,0.44
11043,7/1/2025,7.95,58,5,0.69,1.24
11044,7/1/2025,0.54,62,7,0.39,1.35
11045,7/1/2025,4.39,78,5,3.56,0.38
11046,7/1/2025,1.02,69,5,1.2,0.62
11047,7/1/2025,6.92,51,4,2.73,0.26
11048,7/1/2025,14.68,58,9,2.97,0.75
11049,7/1/2025,4.96,45,8,5.35,0.46
11050,7/1/2025,22.1,71,5,8.72,0.1
11051,7/1/2025,0.54,80,10,9.42,0.74
11052,7/1/2025,0.42,51,1,2.87,1.99
11053,7/1/2025,1.98,44,8,0.57,0.33
11054,7/1/2025,0.8,43,3,1.72,0.09
11055,7/1/2025,11.27,58,8,10.89,0.7
11056,7/1/2025,3.12,74,7,4.87,0.11
11057,7/1/2025,4.49,65,6,1.39,0.01
11058,7/1/2025,9.78,80,2,16.63,0.09
11059,7/1/2025,3.34,43,1,0.25,1.42
11060,7/1/2025,4.71,81,5,19.22,0.07
11061,7/1/2025,9.76,75,7,1.09,0.79
11062,7/1/2025,0.17,55,2,0.81,0.15
11063,7/1/2025,0.35,32,9,0.27,0.03
11064,7/1/2025,3.62,77,6,5.27,2.54
11065,7/1/2025,1.5,42,6,0.67,0.06
11066,7/1/2025,3.11,36,3,0.32,2.55
11067,7/1/2025,2.59,68,5,1.46,0.76
11068,7/1/2025,1.94,47,6,3.47,0.76
11069,7/1/2025,11.25,51,4,2.25,1.72
11070,7/1/2025,15.53,66,4,2.52,1.7
11071,7/1/2025,1.59,55,6,0.59,3.16
11072,7/1/2025,8.24,66,2,14.16,1.33
11073,7/1/2025,6.52,43,6,4.78,0.38
11074,7/1/2025,1.74,45,7,7.5,0.13
11075,7/1/2025,6.82,65,2,5.83,0.44
11076,7/1/2025,0.71,42,0,3.51,0.28
11077,7/1/2025,4.54,48,3,4.06,1.02
11078,7/1/2025,3.44,59,3,3.16,0.39
11079,7/1/2025,9.06,32,3,1.79,0.69
11080,7/1/2025,3.14,68,6,5.16,0.46
11081,7/1/2025,5.73,64,7,0.53,0.35
11082,7/1/2025,2.11,68,2,2.34,0.68
11083,7/1/2025,1.41,41,4,3.68,1.4
11084,7/1/2025,1.58,62,7,0.09,0.69
11085,7/1/2025,7.74,86,8,10.34,0.08
11086,7/1/2025,2.64,66,9,7.83,0.36
11087,7/1/2025,2.91,51,3,1.57,0.44
11088,7/1/2025,0.18,30,3,1.64,0.36
11089,7/1/2025,6.5,81,6,11.14,0.35
11090,7/1/2025,3.34,64,3,11.62,0.25
11091,7/1/2025,13.39,57,6,5,2.18
11092,7/1/2025,2.63,56,6,0.8,0.98
11093,7/1/2025,7.13,62,8,3.78,0.7
11094,7/1/2025,13.53,83,6,8.78,1.27
11095,7/1/2025,0.46,40,8,0.06,0.12
11096,7/1/2025,1.9,31,8,0.03,0.27
11097,7/1/2025,1.51,54,4,0.98,0.53
11098,7/1/2025,3.19,66,6,1.11,0.33
11099,7/1/2025,9.15,54,3,2.98,0.4
11100,7/1/2025,4.61,62,5,1.19,1.48
11101,7/1/2025,3.05,51,7,2.81,1.95
11102,7/1/2025,2.97,46,5,2.55,0.6
11103,7/1/2025,4.98,70,9,3.87,0.18
11104,7/1/2025,6.75,78,1,9.26,1.53
11105,7/1/2025,2.34,49,8,1.01,1.2
11106,7/1/2025,4.5,78,2,9.34,1.45
11107,7/1/2025,4.32,69,8,3.01,0.27
11108,7/1/2025,0.64,54,5,2.66,0.35
11109,7/1/2025,11.63,49,4,5.83,0.22
11110,7/1/2025,4.03,35,6,0.92,1.11
11111,7/1/2025,5.99,47,6,1.55,1.45
11112,7/1/2025,7.98,46,5,0.49,0.13
11113,7/1/2025,5.15,92,2,0.63,0.15
11114,7/1/2025,4.76,80,5,1.54,0.25
11115,7/1/2025,4.67,52,10,6.88,1.52
11116,7/1/2025,2.48,71,3,6.01,1.28
11117,7/1/2025,2.74,50,2,5.99,0.21
11118,7/1/2025,0.65,51,6,0.29,0.44
11119,7/1/2025,2.18,47,3,2.17,0.12
11120,7/1/2025,8.9,72,2,2.15,0.18
11121,7/1/2025,0.92,60,8,2.27,0.53
11122,7/1/2025,3.26,81,7,3.6,1.44
11123,7/1/2025,5.97,50,3,3.18,1.62
11124,7/1/2025,1.74,50,4,0.98,1.57
11125,7/1/2025,7.29,53,4,0.17,0.83
11126,7/1/2025,7.73,68,4,14.06,0.66
11127,7/1/2025,9.55,81,6,0.52,1.24
11128,7/1/2025,8.04,66,3,4.57,0.18
11129,7/1/2025,14.41,95,5,8.26,1.35
11130,7/1/2025,4.54,61,8,2.77,0.91
11131,7/1/2025,2.64,50,2,3.76,0.39
11132,7/1/2025,1.05,35,2,0.54,0.03
11133,7/1/2025,3.66,43,5,0.32,0.59
11134,7/1/2025,6.26,73,3,2.02,0.26
11135,7/1/2025,2.27,74,2,7.86,1.52
11136,7/1/2025,1.05,48,12,1.28,0.29
11137,7/1/2025,6.67,68,4,5.19,0.69
11138,7/1/2025,0.79,42,1,0.11,0.03
11139,7/1/2025,4.69,39,6,1.59,0.53
11140,7/1/2025,4.61,56,4,2.05,0.05
11141,7/1/2025,6.28,53,1,0.46,0.04
11142,7/1/2025,5.45,49,3,3.7,0.6
11143,7/1/2025,1.55,51,5,1.55,1.49
11144,7/1/2025,4.94,46,8,4.51,0.1
11145,7/1/2025,2.91,42,5,0.22,0.19
11146,7/1/2025,5.32,46,3,2.17,0.71
11147,7/1/2025,6.39,62,6,4.93,1.43
11148,7/1/2025,6.1,77,4,0.74,0.47
11149,7/1/2025,1.56,40,6,0.19,0.91
11150,7/1/2025,4.07,74,5,1.3,0.87
11151,7/1/2025,4.65,47,3,2.26,1.7
11152,7/1/2025,11.05,70,3,0.42,2.45
11153,7/1/2025,4.72,49,6,0.1,1.7
11154,7/1/2025,5.55,65,6,10.9,0.65
11155,7/1/2025,1.77,42,5,3.1,0.22
11156,7/1/2025,0.08,49,5,1.04,2.74
11157,7/1/2025,1.06,68,5,2.31,0.15
11158,7/1/2025,8.13,55,5,1.66,1.1
11159,7/1/2025,1.07,52,6,0.04,0.4
11160,7/1/2025,0.44,51,8,0.47,0.99
11161,7/1/2025,3.32,57,5,1.12,0.82
11162,7/1/2025,2.36,61,3,5.2,0.24
11163,7/1/2025,0.37,38,4,2.02,0.07
11164,7/1/2025,1.28,57,2,1.58,0.99
11165,7/1/2025,4.91,81,4,2.91,0.47
11166,7/1/2025,17.64,80,10,6.33,2.33
11167,7/1/2025,0.58,46,3,2.63,1.11
11168,7/1/2025,1.8,51,3,4.42,1.52
11169,7/1/2025,5.38,73,4,13.15,0.58
11170,7/1/2025,7.41,55,8,0.28,1.84
11171,7/1/2025,3.68,44,7,0.24,0.67
11172,7/1/2025,3.57,37,4,0.4,1.95
11173,7/1/2025,2.35,49,8,0.87,2.08
11174,7/1/2025,0.2,57,2,1.39,0.47
11175,7/1/2025,4.23,80,4,1.75,1.28
11176,7/1/2025,2.06,47,4,2.14,0.03
11177,7/1/2025,7.18,65,3,9.27,1.1
11178,7/1/2025,1.88,80,1,1.19,0.65
11179,7/1/2025,6.81,72,5,14.88,0.51
11180,7/1/2025,4.77,41,10,2.52,0.3
11181,7/1/2025,5.06,71,7,6.59,2.72
11182,7/1/2025,0.72,58,3,1.74,0.32
11183,7/1/2025,2.26,58,6,0.8,0.1
11184,7/1/2025,1.56,78,10,12.84,0.08
11185,7/1/2025,0.92,69,10,1.51,3.63
11186,7/1/2025,7.5,81,8,13.02,0.85
11187,7/1/2025,14.82,89,4,3.66,0.41
11188,7/1/2025,3.67,64,4,3.05,0.02
11189,7/1/2025,2.07,55,4,2.09,0.51
11190,7/1/2025,9.48,60,6,1.57,0.72
11191,7/1/2025,11.46,57,3,1.49,1.1
11192,7/1/2025,25.32,78,3,2.69,1.58
11193,7/1/2025,12.1,76,4,0.99,1.38
11194,7/1/2025,4.07,52,5,3.04,1.61
11195,7/1/2025,2.74,59,5,6.91,0.53
11196,7/1/2025,2.05,87,5,7.52,0.02
11197,7/1/2025,5.2,72,2,10.18,0.02
11198,7/1/2025,4.39,56,10,1.03,1.24
11199,7/1/2025,9.61,91,3,11.12,0.88
11200,7/1/2025,4.37,67,3,8.84,1.39
11201,7/1/2025,1.61,54,3,0.72,0.1
11202,7/1/2025,1.74,45,9,1.63,2.87
11203,7/1/2025,4.79,45,3,1.16,0.62
11204,7/1/2025,24.18,92,3,4.2,0.18
11205,7/1/2025,0.98,59,2,6.61,0.36
11206,7/1/2025,3.26,62,5,0.16,1.54
11207,7/1/2025,13.38,88,1,3.23,0.03
11208,7/1/2025,19.12,86,4,8.21,1.06
11209,7/1/2025,1.67,76,9,8.16,0.5
11210,7/1/2025,3.9,71,3,8.16,0.86
11211,7/1/2025,7.18,70,2,0.31,0.6
11212,7/1/2025,4.03,76,5,0.39,0.03
11213,7/1/2025,4.78,51,8,0.87,2.04
11214,7/1/2025,4.59,47,6,1.69,0.4
11215,7/1/2025,1.85,56,8,9.01,0.66
11216,7/1/2025,1.28,42,6,2.47,1.22
11217,7/1/2025,3.33,68,6,4.31,1.29
11218,7/1/2025,9.75,83,5,8,0.65
11219,7/1/2025,1.15,57,4,3.75,2.73
11220,7/1/2025,5.86,69,5,16.88,2.1
11221,7/1/2025,4.29,76,7,0.49,0.57
11222,7/1/2025,0.8,52,4,0.14,1.89
11223,7/1/2025,17.18,72,4,8.37,0.28
11224,7/1/2025,1.9,70,6,0.55,0.95
11225,7/1/2025,3.71,76,6,10.63,0.64
11226,7/1/2025,1.96,43,3,3.44,1.33
11227,7/1/2025,8.32,64,4,1.06,1.29
11228,7/1/2025,1.23,45,7,0.08,0.55
11229,7/1/2025,1.36,56,10,6.23,0.2
11230,7/1/2025,5.45,67,6,2.56,1.74
11231,7/1/2025,1.3,36,5,5.99,2.2
11232,7/1/2025,7.99,74,6,1.38,3.37
11233,7/1/2025,3.6,52,10,1.69,1.85
11234,7/1/2025,7.82,71,5,0.33,0.43
11235,7/1/2025,3.86,68,7,6.58,0.8
11236,7/1/2025,3.49,51,2,8.4,0.46
11237,7/1/2025,6.54,49,3,0.68,1.88
11238,7/1/2025,3.21,87,9,2.47,0.04
11239,7/1/2025,0.8,73,4,1.56,0.4
11240,7/1/2025,1.87,82,5,7.92,0.85
11241,7/1/2025,3.28,51,7,0.06,0.35
11242,7/1/2025,6.7,57,6,0.75,0.22
11243,7/1/2025,8.15,62,3,4.03,1.03
11244,7/1/2025,5.78,61,6,0.54,0.37
11245,7/1/2025,1.87,53,3,1.08,0.57
11246,7/1/2025,3.76,63,0,8.33,1.43
11247,7/1/2025,0.15,33,8,0,0.51
11248,7/1/2025,10.94,58,4,3.82,0.56
11249,7/1/2025,8.63,54,3,1.06,2.89
11250,7/1/2025,9.11,54,3,1.27,1.73
11251,7/1/2025,0.92,44,5,0.37,0.24
11252,7/1/2025,0.63,40,7,1.32,2.12
11253,7/1/2025,20.33,63,10,6.53,4.75
11254,7/1/2025,3.58,58,4,1.06,0.03
11255,7/1/2025,0.08,28,2,0.42,0.02
11256,7/1/2025,1.42,56,3,0.15,0.3
11257,7/1/2025,11.57,51,5,5.44,0.81
11258,7/1/2025,1.56,54,7,3.2,0.77
11259,7/1/2025,2.14,49,3,0.72,2.49
11260,7/1/2025,1.31,56,5,0.19,0.7
11261,7/1/2025,1.89,49,6,3.79,0.1
11262,7/1/2025,0.97,49,5,3.72,2.66
11263,7/1/2025,1.57,86,1,8.88,0.01
11264,7/1/2025,1.57,47,4,1.35,2.98
11265,7/1/2025,1.27,41,7,1.49,0.24
11266,7/1/2025,2.67,53,2,3.65,1.46
11267,7/1/2025,7.98,70,2,1.77,0.31
11268,7/1/2025,6.35,76,5,1.67,0.92
11269,7/1/2025,9.97,80,6,0.7,0.4
11270,7/1/2025,4.6,70,4,2.9,0.01
11271,7/1/2025,2.85,49,6,0.21,1.23
11272,7/1/2025,14.82,54,8,3.77,1.37
11273,7/1/2025,6.67,65,7,6.03,0.09
11274,7/1/2025,5.15,50,1,0.25,0.06
11275,7/1/2025,1.67,38,4,0.25,0.6
11276,7/1/2025,12.23,77,3,7.62,0.24
11277,7/1/2025,2.78,65,9,1.66,0.99
11278,7/1/2025,4.01,64,1,4.34,0.92
11279,7/1/2025,3.03,61,5,1.91,0.07
11280,7/1/2025,0.79,44,6,1.7,0.21
11281,7/1/2025,4.38,73,9,9.05,0.1
11282,7/1/2025,1.99,44,5,1.57,1.13
11283,7/1/2025,4.68,55,4,2.09,0.85
11284,7/1/2025,11.74,66,6,3.92,0.21
11285,7/1/2025,2.52,43,7,2.19,1.25
11286,7/1/2025,1.68,63,5,1.35,0.72
11287,7/1/2025,1.82,65,8,2.08,2.96
11288,7/1/2025,4.63,54,6,4.89,0.12
11289,7/1/2025,0.55,60,6,5.91,0.65
11290,7/1/2025,4.61,50,4,0.19,1.81
11291,7/1/2025,4.5,45,4,6.67,3.51
11292,7/1/2025,1.12,45,6,3.13,1.03
11293,7/1/2025,6.14,55,8,0.76,0.14
11294,7/1/2025,4.03,50,6,1.06,0.36
11295,7/1/2025,0.62,46,10,0.73,0.96
11296,7/1/2025,3.91,89,5,1.6,0.59
11297,7/1/2025,1.12,60,3,0.64,0.72
11298,7/1/2025,6.78,56,7,3.55,1.05
11299,7/1/2025,2.16,60,5,3.26,0.44
11300,7/1/2025,2.29,58,4,6,1.19
11301,7/1/2025,4.91,59,8,5.73,0.32
11302,7/1/2025,6.02,80,4,8.68,0.32
11303,7/1/2025,7.5,85,11,15.89,0.19
11304,7/1/2025,1.71,50,6,0.75,0.37
11305,7/1/2025,11.29,59,4,1.81,2.92
11306,7/1/2025,5.56,79,7,11.44,0.26
11307,7/1/2025,6.67,55,5,0.71,1.31
11308,7/1/2025,13.02,80,7,15,1.5
11309,7/1/2025,5.4,57,9,3.99,0.65
11310,7/1/2025,2.07,60,3,1.51,0.45
11311,7/1/2025,2.4,38,7,1.96,1.99
11312,7/1/2025,3.78,70,3,7.02,0.09
11313,7/1/2025,1.46,39,2,3.68,1.87
11314,7/1/2025,5.56,60,3,5.13,0.72
11315,7/1/2025,3.25,53,5,2.92,0.54
11316,7/1/2025,2.2,58,11,10.57,0.36
11317,7/1/2025,3.39,64,5,11.86,0.11
11318,7/1/2025,1.82,45,2,14.65,0.92
11319,7/1/2025,1.78,53,6,0.53,1.23
11320,7/1/2025,7.52,69,1,7.02,0.39
11321,7/1/2025,4.28,58,10,7.99,0.35
11322,7/1/2025,0.42,43,3,0.14,2.08
11323,7/1/2025,1.07,36,5,0.45,0.6
11324,7/1/2025,3.99,49,6,0.18,0.09
11325,7/1/2025,6.97,74,9,2.15,0.12
11326,7/1/2025,1.58,79,2,8.32,3.49
11327,7/1/2025,13.06,56,12,2.99,0.8
11328,7/1/2025,2.73,52,6,0.74,0.14
11329,7/1/2025,3.81,67,10,1.76,0.11
11330,7/1/2025,4.1,55,1,0.04,0.89
11331,7/1/2025,0.42,56,8,1.86,0.76
11332,7/1/2025,3.96,73,3,2.34,1.48
11333,7/1/2025,5.94,56,5,3.4,1.36
11334,7/1/2025,0.39,63,1,4.16,0.28
11335,7/1/2025,1.9,61,5,14.84,0.03
11336,7/1/2025,5.95,81,4,8.5,2.78
11337,7/1/2025,1.78,48,6,1.39,0.05
11338,7/1/2025,1.32,53,4,4.5,0.71
11339,7/1/2025,2.57,49,5,0.63,1.78
11340,7/1/2025,5.61,70,2,4.45,1.12
11341,7/1/2025,4.46,44,7,1.25,0.1
11342,7/1/2025,2.85,58,7,9.14,0.03
11343,7/1/2025,1.43,47,5,3.38,0.78
11344,7/1/2025,2.6,90,3,3.88,1.11
11345,7/1/2025,6.93,72,7,12.96,0.08
11346,7/1/2025,2.07,59,4,3,1.45
11347,7/1/2025,5.4,61,5,4.98,1.12
11348,7/1/2025,2.64,69,4,1.44,1.98
11349,7/1/2025,4.33,67,2,6.79,0.69
11350,7/1/2025,0.94,55,8,1.6,3.94
11351,7/1/2025,2.23,46,2,0.56,1.4
11352,7/1/2025,1.76,42,7,9.47,0.48
11353,7/1/2025,1.05,80,5,5.69,0.61
11354,7/1/2025,7.84,42,3,1.91,0.04
11355,7/1/2025,4.79,57,7,0.05,5.16
11356,7/1/2025,1.57,60,4,7.03,1.08
11357,7/1/2025,2.83,69,7,11.5,1.11
11358,7/1/2025,3.33,66,2,0.15,0.32
11359,7/1/2025,2.21,65,6,0,0.02
11360,7/1/2025,6.02,45,6,0.88,1.26
11361,7/1/2025,3.48,51,6,0.32,0.55
11362,7/1/2025,1.19,69,5,3.06,0.41
11363,7/1/2025,1.69,52,6,0.04,1.4
11364,7/1/2025,6.65,58,8,0.78,0.75
11365,7/1/2025,5.74,45,6,1.42,0.15
11366,7/1/2025,2.89,56,3,5.2,0.37
11367,7/1/2025,11.66,53,6,0.6,0.67
11368,7/1/2025,2.43,66,4,1.87,0.52
11369,7/1/2025,0.52,55,6,6.21,4.02
11370,7/1/2025,2.77,42,9,1.7,2.35
11371,7/1/2025,2.78,65,8,7.88,0.12
11372,7/1/2025,2.96,87,7,0.4,0.58
11373,7/1/2025,3.17,45,2,1.43,0.26
11374,7/1/2025,4.67,41,4,0.92,0.12
11375,7/1/2025,4.39,75,5,27.65,1.35
11376,7/1/2025,12.77,79,7,7.1,0.44
11377,7/1/2025,9.56,50,6,2.75,0.09
11378,7/1/2025,7.17,34,3,0.75,4.25
11379,7/1/2025,5.32,89,3,1.64,0.92
11380,7/1/2025,10.16,75,7,0.65,0.36
11381,7/1/2025,0.97,56,5,4.04,0.57
11382,7/1/2025,0.8,34,12,0.93,0.05
11383,7/1/2025,9.02,65,12,0.8,0.54
11384,7/1/2025,4.82,59,4,9.68,2.86
11385,7/1/2025,8.95,52,8,0.83,0.23
11386,7/1/2025,3.38,49,4,2.04,2.32
11387,7/1/2025,2.46,49,6,0.14,1.08
11388,7/1/2025,1.85,60,5,1.04,0.36
11389,7/1/2025,4.1,59,3,2.78,0.26
11390,7/1/2025,2.8,53,4,0.12,0.02
11391,7/1/2025,3.9,82,6,2.79,0.09
11392,7/1/2025,4.68,91,3,0.24,0.58
11393,7/1/2025,7.82,75,2,0.96,0.52
11394,7/1/2025,3,84,9,8.98,0.99
11395,7/1/2025,5.61,63,3,1.04,0.97
11396,7/1/2025,7.04,63,3,4.13,1.67
11397,7/1/2025,2.47,42,11,1.81,0.15
11398,7/1/2025,1.77,66,4,3.7,1
11399,7/1/2025,1.97,72,4,21.88,0.35
11400,7/1/2025,3.79,37,1,0.46,0.16
11401,7/1/2025,1.75,68,5,10.61,0.2
11402,7/1/2025,11.55,47,4,4.23,1.4
11403,7/1/2025,4.84,39,4,5.28,1.88
11404,7/1/2025,3.1,45,4,0.57,0.79
11405,7/1/2025,5.09,38,6,0.15,1.13
11406,7/1/2025,1.61,54,4,2.32,1.44
11407,7/1/2025,3.78,29,2,0.42,0.68
11408,7/1/2025,0.55,45,6,0.14,0.2
11409,7/1/2025,2.08,47,5,4.91,1.24
11410,7/1/2025,5.44,87,9,1.12,0.25
11411,7/1/2025,1.17,60,5,0.23,0.14
11412,7/1/2025,2.88,33,6,0.85,0.27
11413,7/1/2025,3.86,55,6,1.26,0.46
11414,7/1/2025,3.34,77,6,0.11,0.24
11415,7/1/2025,6.05,58,3,0.23,0.37
11416,7/1/2025,6.23,67,4,0.05,2.2
11417,7/1/2025,10.53,50,3,2.64,0.6
11418,7/1/2025,1.09,94,3,2.04,1.01
11419,7/1/2025,15.32,61,8,17.07,2.09
11420,7/1/2025,12.07,81,5,6.32,0.19
11421,7/1/2025,1.14,44,9,3.13,0.72
11422,7/1/2025,2.42,56,6,0.23,1.25
11423,7/1/2025,5.71,53,1,0.66,0.23
11424,7/1/2025,3.04,31,5,1.65,0.74
11425,7/1/2025,10.89,87,6,14.02,1.07
11426,7/1/2025,9.76,58,3,0.79,0.22
11427,7/1/2025,0.78,53,3,0.63,0.75
11428,7/1/2025,4.97,67,6,1.12,1.79
11429,7/1/2025,3.95,53,5,0.18,1.13
11430,7/1/2025,7.13,54,6,9.6,0.41
11431,7/1/2025,2.94,42,5,1.23,0.86
11432,7/1/2025,1.19,47,4,4.11,0.56
11433,7/1/2025,4.3,95,3,2.02,0.23
11434,7/1/2025,3.87,94,6,16.44,2.46
11435,7/1/2025,6.67,44,5,1.23,0.88
11436,7/1/2025,2.67,55,11,1.25,0.12
11437,7/1/2025,1.39,58,1,2.71,1.77
11438,7/1/2025,0.37,44,7,1.34,0.16
11439,7/1/2025,1.74,62,7,2.24,0.17
11440,7/1/2025,2.2,50,5,2.58,1.36
11441,7/1/2025,5.6,71,4,8.98,0.6
11442,7/1/2025,8.77,78,1,9.32,0.04
11443,7/1/2025,4.96,62,7,2.49,1.14
11444,7/1/2025,3.76,66,4,0.34,0.21
11445,7/1/2025,2.03,65,2,3.24,0.21
11446,7/1/2025,2.88,90,7,3.22,0.31
11447,7/1/2025,5.8,79,4,29.32,0.22
11448,7/1/2025,1.14,41,5,2.4,0.06
11449,7/1/2025,1.32,37,4,1.63,1.02
11450,7/1/2025,3.01,50,3,1.94,0.17
11451,7/1/2025,3.71,37,4,0.32,1.06
11452,7/1/2025,2.93,79,5,17.76,0.17
11453,7/1/2025,1.43,46,5,0.68,0.13
11454,7/1/2025,9.6,84,5,1.23,1.36
11455,7/1/2025,3.3,55,4,6.11,0.69
11456,7/1/2025,0.65,32,5,1.31,0.25
